Title,CreateDate,CreateUser
Part usage,2022/08/01 08:22:36,karim
FromDate,ToDate,LineName,MachineName,Option,ReportType
2022/07/25 06:00:00,2022/08/01 06:00:00,,,0,Type-A
MachineName,RecipeName,RecipeStartTime,RecipeEndTime,PartNumber,Stage,GroupKey,Pos,SubPos,Class,PickupCount,TotalPartsUsed,RejectParts,PickupMiss,ErrorParts,DislodgedParts,DislodgedRate,RescanCount,LCRCheckUsed,PickupRate,RejectRate,ErrorRate,SuccessRate,UnitName,FIDL
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04190,2,0,39,0,Feeder,3000,3000,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 125601
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCC00360,5,0,42,0,Feeder,238,238,0,0,0,13,5.462,0,0,94.538,0.000,0.000,94.538,DP,KT16A 034076
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04200,2,0,36,0,Feeder,26,26,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 054454
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC04670,1,0,35,0,Feeder,2364,2364,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292628
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA02710,2,0,34,0,Feeder,83,83,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL G19849
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA03240,5,0,2,0,Feeder,235,235,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12B 057626
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCC00370,6,0,41,0,Feeder,1794,1794,0,0,0,73,4.069,0,0,95.931,0.000,0.000,95.931,DP,KT24A 015762
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDB01030PG1,5,0,4,0,Feeder,85,85,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT16A 024237
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSTA00540,5,0,41,0,Feeder,96,96,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12B 050615
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04270,1,0,34,0,Feeder,2918,2918,0,0,1,10,0.343,0,0,99.657,0.000,0.034,99.623,DP,KT08B 326585
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04260,1,0,33,0,Feeder,1294,1294,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT08B 326519
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSVA00400,3,0,38,0,Feeder,1468,1468,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BB 037858
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDB01050,6,0,A1,2,Tray,735,735,0,0,0,3,0.408,0,0,99.592,0.000,0.000,99.592,TULT(A),
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCC00370,6,0,42,0,Feeder,1000,1000,0,0,0,6,0.600,0,0,99.400,0.000,0.000,99.400,DP,KT24A 015762
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,STSDB01040PG10,6,0,A1,1,Tray,748,748,0,0,0,16,2.139,0,0,97.861,0.000,0.000,97.861,TULT(A),
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC01880,6,0,45,0,Feeder,2948,2948,0,0,0,20,0.678,0,0,99.322,0.000,0.000,99.322,DP,KT8BE 059655
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04210,6,0,44,0,Feeder,1468,1468,0,0,0,4,0.272,0,0,99.728,0.000,0.000,99.728,DP,KT8FL 292715
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSTH00030,5,0,18,0,Feeder,736,736,0,0,0,4,0.543,0,0,99.457,0.000,0.000,99.457,DP,KT24A 015847
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04320,5,0,6,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT16A 029461
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA03290,5,0,39,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12B 040167
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDB01030PG1,5,0,33,0,Feeder,652,648,0,4,1,0,0.000,0,0,100.000,0.000,0.154,99.846,DP,KT16A 024237
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCD00010,5,0,8,0,Feeder,741,741,0,0,9,0,0.000,0,0,100.000,0.000,1.215,98.785,DP,KT12B 057632
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSTA00540,5,0,37,0,Feeder,644,644,0,0,0,8,1.242,0,0,98.758,0.000,0.000,98.758,DP,KT12B 050615
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA03200,5,0,31,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12F 168986
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA00551,5,0,35,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12B 040166
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA00891,5,0,29,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12F 169224
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA03310,5,0,27,0,Feeder,938,938,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12F 020511
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA03250,5,0,23,0,Feeder,2196,2196,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12F 169219
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA03240,5,0,21,0,Feeder,1962,1962,0,0,0,1,0.051,0,0,99.949,0.000,0.000,99.949,DP,KT12B 057626
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCC00360,5,0,25,0,Feeder,1271,1271,0,0,0,63,4.957,0,0,95.043,0.000,0.000,95.043,DP,KT16F 057952
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSPB00310,5,0,11,0,Feeder,740,740,0,0,0,8,1.081,0,0,98.919,0.000,0.000,98.919,DP,KT32A 008547
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSPB00320,5,0,15,0,Feeder,745,745,0,0,0,13,1.745,0,0,98.255,0.000,0.000,98.255,DP,KT24A 015835
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04250,4,0,11,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT08B 326571
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA03280,4,0,40,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292691
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC02300,4,0,36,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL G19853
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04240,4,0,37,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 017613
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC05470,4,0,38,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BB 037914
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC04250,4,0,35,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 019286
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA00230,4,0,32,0,Feeder,761,761,0,0,0,29,3.811,0,0,96.189,0.000,0.000,96.189,DP,KT8BL 560416
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSQB00280,4,0,33,0,Feeder,736,736,0,0,0,4,0.543,0,0,99.457,0.000,0.000,99.457,DP,KT08B 327547
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRB00210,4,0,8,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL G13059
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04290,4,0,28,0,Feeder,2196,2196,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL G13151
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC02770,4,0,30,0,Feeder,1464,1464,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 045936
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA03220,4,0,31,0,Feeder,1471,1471,0,0,0,7,0.476,0,0,99.524,0.000,0.000,99.524,DP,KT8FL 277140
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC09330,4,0,29,0,Feeder,1465,1465,0,0,0,1,0.068,0,0,99.932,0.000,0.000,99.932,DP,KT8BL 560412
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRB00170,4,0,26,0,Feeder,2936,2936,0,0,0,8,0.272,0,0,99.728,0.000,0.000,99.728,DP,KT8FL G13118
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA00981,4,0,21,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12B 050619
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA03260,4,0,23,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12F 108483
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04230,4,0,7,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL B15009
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10210,4,0,27,0,Feeder,2933,2933,0,0,0,5,0.170,0,0,99.830,0.000,0.000,99.830,DP,KT8FL 292684
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRB00200,4,0,25,0,Feeder,2935,2935,0,0,2,5,0.170,0,0,99.830,0.000,0.068,99.761,DP,KT8BB 031839
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10350,4,0,9,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BL 560414
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA02660,4,0,10,0,Feeder,736,736,0,0,1,3,0.408,0,0,99.592,0.000,0.136,99.457,DP,KT8FL 277021
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSXA00270,4,0,13,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 277187
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA03320,4,0,12,0,Feeder,745,745,0,0,0,13,1.745,0,0,98.255,0.000,0.000,98.255,DP,KT8BE 132366
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04220,4,0,17,0,Feeder,733,733,0,0,0,1,0.136,0,0,99.864,0.000,0.000,99.864,DP,KT12F 169221
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA03270,4,0,19,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12B 057636
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA03210,4,0,15,0,Feeder,744,744,0,0,0,12,1.613,0,0,98.387,0.000,0.000,98.387,DP,KT16F 089954
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10440,3,0,11,0,Feeder,733,733,0,0,1,0,0.000,0,0,100.000,0.000,0.136,99.864,DP,KT8FL G13030
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10240,3,0,28,0,Feeder,1473,1473,0,0,1,8,0.543,0,0,99.457,0.000,0.068,99.389,DP,KT8FL G13007
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10280,3,0,27,0,Feeder,1464,1464,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL G13198
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10270,3,0,10,0,Feeder,735,735,0,0,1,2,0.272,0,0,99.728,0.000,0.136,99.592,DP,KT8BL 546241
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10250,3,0,13,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 988252
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10230,3,0,14,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BB 037912
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10380,3,0,33,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL G13021
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10410,3,0,34,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL B15007
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10620,3,0,35,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL G13079
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA00360,3,0,32,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BL 546246
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10260,3,0,16,0,Feeder,1464,1464,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 277091
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA02670,3,0,12,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL D01682
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10360,3,0,17,0,Feeder,1466,1466,0,0,2,0,0.000,0,0,100.000,0.000,0.136,99.864,DP,KT8FL 292772
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSVA00400,3,0,21,0,Feeder,2289,2285,0,4,14,40,1.751,0,0,98.249,0.000,0.613,97.637,DP,KT8FL G13173
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10310,3,0,19,0,Feeder,2196,2196,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 277016
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRB00190,3,0,15,0,Feeder,737,737,0,0,0,5,0.678,0,0,99.322,0.000,0.000,99.322,DP,KT8FL B15016
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC04690,3,0,20,0,Feeder,2578,2578,0,0,0,4,0.155,0,0,99.845,0.000,0.000,99.845,DP,KT8BL 560262
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA02680,3,0,18,0,Feeder,1464,1464,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 132284
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10300,3,0,24,0,Feeder,4393,4393,0,0,1,0,0.000,0,0,100.000,0.000,0.023,99.977,DP,KT8FL 292625
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA02650,3,0,26,0,Feeder,2928,2928,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL G13082
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10200,3,0,23,0,Feeder,6595,6595,0,0,1,6,0.091,0,0,99.909,0.000,0.015,99.894,DP,KT8FL 988379
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC05820,3,0,22,0,Feeder,3674,3674,0,0,0,5,0.136,0,0,99.864,0.000,0.000,99.864,DP,KT8FL G13099
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRB00180,3,0,25,0,Feeder,2928,2928,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 017293
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10390,3,0,30,0,Feeder,1468,1468,0,0,0,4,0.272,0,0,99.728,0.000,0.000,99.728,DP,KT12L 111648
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04310,2,0,32,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292706
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA01010,2,0,30,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BE 019017
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC01030,2,0,27,0,Feeder,2914,2914,0,0,0,4,0.137,0,0,99.863,0.000,0.000,99.863,DP,KT8FL G13116
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA00300,2,0,18,0,Feeder,1753,1753,0,0,1,11,0.627,0,0,99.373,0.000,0.057,99.315,DP,KT8BE 017608
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA02710,2,0,21,0,Feeder,5057,5057,0,0,4,12,0.237,0,0,99.763,0.000,0.079,99.684,DP,KT8FL G19849
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10400,2,0,31,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BL 560430
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10220,2,0,17,0,Feeder,2208,2208,0,0,0,12,0.543,0,0,99.457,0.000,0.000,99.457,DP,KT8FL G13017
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10420,2,0,12,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BL 718354
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10370,2,0,14,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 988371
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA02620,2,0,13,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292694
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC09370,2,0,15,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 988380
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC03260,2,0,16,0,Feeder,1464,1464,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292757
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRB00140,2,0,19,0,Feeder,2927,2927,0,0,0,13,0.444,0,0,99.556,0.000,0.000,99.556,DP,KT8BB 037918
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10330,2,0,20,0,Feeder,3667,3667,0,0,2,5,0.136,0,0,99.864,0.000,0.055,99.809,DP,KT8FL 292788
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC00920,2,0,33,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292716
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04300,2,0,28,0,Feeder,2196,2196,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL D01687
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCF00010,2,0,29,0,Feeder,2196,2196,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 277197
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04200,2,0,26,0,Feeder,2914,2914,0,0,1,11,0.377,0,0,99.623,0.000,0.034,99.588,DP,KT8BE 054454
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRB00110,2,0,25,0,Feeder,3660,3660,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BC 837273
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10290,2,0,22,0,Feeder,7741,7741,0,0,1,10,0.129,0,0,99.871,0.000,0.013,99.858,DP,KT8FL D06531
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA01650,2,0,23,0,Feeder,8768,8768,0,0,0,20,0.228,0,0,99.772,0.000,0.000,99.772,DP,KT8FL D06521
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04190,2,0,24,0,Feeder,2877,2877,0,0,6,15,0.521,0,0,99.479,0.000,0.209,99.270,DP,KT8BE 125601
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRB00160,1,0,30,0,Feeder,207,207,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BB 037853
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA02640,1,0,18,0,Feeder,734,734,0,0,2,0,0.000,0,0,100.000,0.000,0.272,99.728,DP,KT8FL 292723
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04280,1,0,17,0,Feeder,732,732,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8BL 542608
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04260,1,0,23,0,Feeder,16943,16943,0,0,51,27,0.159,0,0,99.841,0.000,0.301,99.540,DP,KT08B 326519
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDC04270,1,0,22,0,Feeder,11700,11700,0,0,0,5,0.043,0,0,99.957,0.000,0.000,99.957,DP,KT08B 326585
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10340,1,0,21,0,Feeder,5863,5863,0,0,0,10,0.171,0,0,99.829,0.000,0.000,99.829,DP,KT8BL 560410
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSDA03230,1,0,19,0,Feeder,1883,1883,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292604
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRB00150,1,0,20,0,Feeder,2223,2223,0,0,1,15,0.675,0,0,99.325,0.000,0.045,99.280,DP,KT8BE 052342
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC10320,1,0,24,0,Feeder,10816,10816,0,0,22,53,0.490,0,0,99.510,0.000,0.203,99.307,DP,KT8FL 292753
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRC04670,1,0,25,0,Feeder,3547,3547,0,0,14,41,1.156,0,0,98.844,0.000,0.395,98.449,DP,KT8FL 292628
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRB00130,1,0,26,0,Feeder,2223,2223,0,0,0,27,1.215,0,0,98.785,0.000,0.000,98.785,DP,KT8FL 277193
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRB00160,1,0,29,0,Feeder,531,531,0,0,0,6,1.130,0,0,98.870,0.000,0.000,98.870,DP,KT8BL 542519
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSRB00120,1,0,28,0,Feeder,733,733,0,0,0,1,0.136,0,0,99.864,0.000,0.000,99.864,DP,KT8FL D01871
NXT1,DJO01805C_T_F_____,2022/07/29 08:00:23,2022/07/29 14:54:24,ATSCA02630,1,0,27,0,Feeder,1611,1611,0,0,15,135,8.380,0,0,91.620,0.000,0.931,90.689,DP,KT8FL B15068
NXT1,OVKP000658A0004S_B_G_,2022/07/29 03:25:34,2022/07/29 08:00:23,OVKREC625890-1,3,0,10,0,Feeder,549,549,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT8FL 292731
NXT1,OVKP000658A0004S_B_G_,2022/07/29 03:25:34,2022/07/29 08:00:23,OVKCOC616284-1,5,0,38,0,Feeder,90,90,0,0,0,0,0.000,0,0,100.000,0.000,0.000,100.000,DP,KT12F 168996
